3630, 0.00893, 0.005
3640, 0.01093, 0.005
3650, 0.01067, 0.005
3660, 0.01577, 0.005
3670, 0.01246, 0.005
3680, 0.01199, 0.005
3690, 0.01363, 0.005
3700, 0.01052, 0.005
3710, 0.01400, 0.005
3720, 0.00963, 0.005
3730, 0.01100, 0.005
3740, 0.01393, 0.005
3750, 0.01227, 0.005
3760, 0.01294, 0.005
3770, 0.01490, 0.005
3780, 0.01235, 0.005
3790, 0.01127, 0.005
3800, 0.01338, 0.005
3810, 0.01337, 0.005
3820, 0.01212, 0.005
3830, 0.01311, 0.005
3840, 0.01349, 0.005
3850, 0.01509, 0.005
3860, 0.01025, 0.005
3870, 0.01195, 0.005
3880, 0.01217, 0.005
3890, 0.01240, 0.005
3900, 0.01244, 0.005
3910, 0.00959, 0.005
3920, 0.01204, 0.005
3930, 0.01323, 0.005
3940, 0.01271, 0.005
3950, 0.01243, 0.005
3960, 0.01082, 0.005
3970, 0.01062, 0.005
3980, 0.00892, 0.005
3990, 0.01183, 0.005
4000, 0.01067, 0.005
4010, 0.01230, 0.005
4020, 0.01320, 0.005
4030, 0.01306, 0.005
4040, 0.01348, 0.005
4050, 0.00870, 0.005
4060, 0.01013, 0.005
4070, 0.01018, 0.005
4080, 0.01077, 0.005
4090, 0.01072, 0.005
4100, 0.00957, 0.005
4110, 0.00982, 0.005
4120, 0.01252, 0.005
4130, 0.01339, 0.005
4140, 0.01185, 0.005
4150, 0.01103, 0.005
4160, 0.01237, 0.005
4170, 0.01216, 0.005
4180, 0.01057, 0.005
4190, 0.00900, 0.005
4200, 0.01223, 0.005
4210, 0.01434, 0.005
4220, 0.01213, 0.005
4230, 0.01598, 0.005
4240, 0.01061, 0.005
4250, 0.01208, 0.005
4260, 0.01014, 0.005
4270, 0.01158, 0.005
4280, 0.00982, 0.005
4290, 0.01190, 0.005
4300, 0.01217, 0.005
4310, 0.01119, 0.005
4320, 0.00863, 0.005
4330, 0.01295, 0.005
4340, 0.00802, 0.005
4350, 0.01263, 0.005
4360, 0.00976, 0.005
4370, 0.01387, 0.005
4380, 0.01271, 0.005
4390, 0.01024, 0.005
4400, 0.01008, 0.005
4410, 0.00953, 0.005
4420, 0.01358, 0.005
4430, 0.01183, 0.005
4440, 0.01002, 0.005
4450, 0.01039, 0.005
4460, 0.01024, 0.005
4470, 0.01239, 0.005
4480, 0.01132, 0.005
4490, 0.00993, 0.005
4500, 0.01361, 0.005
4510, 0.01182, 0.005
4520, 0.01283, 0.005
4530, 0.00842, 0.005
4540, 0.01008, 0.005
4550, 0.01031, 0.005
4560, 0.01034, 0.005
4570, 0.01184, 0.005
4580, 0.00987, 0.005
4590, 0.01087, 0.005
4600, 0.01098, 0.005
4610, 0.01178, 0.005
4620, 0.00911, 0.005
4630, 0.00961, 0.005
4640, 0.01156, 0.005
4650, 0.01056, 0.005
4660, 0.00985, 0.005
4670, 0.00958, 0.005
4680, 0.00989, 0.005
4690, 0.01079, 0.005
4700, 0.01102, 0.005
4710, 0.01363, 0.005
4720, 0.01046, 0.005
4730, 0.01145, 0.005
4740, 0.01042, 0.005
4750, 0.01173, 0.005
4760, 0.01021, 0.005
4770, 0.01032, 0.005
4780, 0.00865, 0.005
4790, 0.01117, 0.005
4800, 0.01083, 0.005
4810, 0.01015, 0.005
4820, 0.01204, 0.005
4830, 0.01306, 0.005
4840, 0.01000, 0.005
4850, 0.00820, 0.005
4860, 0.01083, 0.005
4870, 0.00851, 0.005
4880, 0.00926, 0.005
4890, 0.01033, 0.005
4900, 0.01087, 0.005
4910, 0.01043, 0.005
4920, 0.01088, 0.005
4930, 0.00983, 0.005
4940, 0.00930, 0.005
4950, 0.00792, 0.005
4960, 0.01257, 0.005
4970, 0.01024, 0.005
4980, 0.01209, 0.005
4990, 0.01115, 0.005
5000, 0.01162, 0.005
5010, 0.00940, 0.005
5020, 0.00763, 0.005
5030, 0.00949, 0.005
5040, 0.01118, 0.005
5050, 0.00927, 0.005
5060, 0.00994, 0.005
5070, 0.00789, 0.005
5080, 0.01057, 0.005
5090, 0.00957, 0.005
5100, 0.00806, 0.005
5110, 0.01079, 0.005
5120, 0.00914, 0.005
5130, 0.01078, 0.005
5140, 0.00894, 0.005
5150, 0.00873, 0.005
5160, 0.00835, 0.005
5170, 0.00734, 0.005
5180, 0.00941, 0.005
5190, 0.00938, 0.005
5200, 0.00809, 0.005
5210, 0.00796, 0.005
5220, 0.00736, 0.005
5230, 0.01138, 0.005
5240, 0.00837, 0.005
5250, 0.00954, 0.005
5260, 0.00901, 0.005
5270, 0.01077, 0.005
5280, 0.00840, 0.005
5290, 0.01003, 0.005
5300, 0.01081, 0.005
5310, 0.00829, 0.005
5320, 0.01138, 0.005
5330, 0.00794, 0.005
5340, 0.00966, 0.005
5350, 0.00998, 0.005
5360, 0.00969, 0.005
5370, 0.00903, 0.005
5380, 0.00814, 0.005
5390, 0.00797, 0.005
5400, 0.00821, 0.005
5410, 0.01161, 0.005
5420, 0.00841, 0.005
5430, 0.00995, 0.005
5440, 0.00799, 0.005
5450, 0.00900, 0.005
5460, 0.00886, 0.005
5470, 0.00939, 0.005
5480, 0.00842, 0.005
5490, 0.01107, 0.005
5500, 0.00936, 0.005
5510, 0.00657, 0.005
5520, 0.00975, 0.005
5530, 0.00888, 0.005
5540, 0.00900, 0.005
5550, 0.01112, 0.005
5560, 0.01140, 0.005
5570, 0.00985, 0.005
5580, 0.01166, 0.005
5590, 0.00756, 0.005
5600, 0.01057, 0.005
5610, 0.00961, 0.005
5620, 0.01318, 0.005
5630, 0.00834, 0.005
5640, 0.00959, 0.005
5650, 0.01114, 0.005
5660, 0.00874, 0.005
5670, 0.00765, 0.005
5680, 0.01196, 0.005
5690, 0.00983, 0.005
5700, 0.01112, 0.005
5710, 0.00956, 0.005
5720, 0.00705, 0.005
5730, 0.01043, 0.005
5740, 0.00833, 0.005
5750, 0.00654, 0.005
5760, 0.00950, 0.005
5770, 0.01137, 0.005
5780, 0.00825, 0.005
5790, 0.01080, 0.005
5800, 0.00985, 0.005
5810, 0.00988, 0.005
5820, 0.01025, 0.005
5830, 0.00847, 0.005
5840, 0.00938, 0.005
5850, 0.00758, 0.005
5860, 0.00925, 0.005
5870, 0.00962, 0.005
5880, 0.00880, 0.005
5890, 0.00827, 0.005
5900, 0.00888, 0.005
5910, 0.01070, 0.005
5920, 0.00899, 0.005
5930, 0.00943, 0.005
5940, 0.00849, 0.005
5950, 0.00996, 0.005
5960, 0.00828, 0.005
5970, 0.00882, 0.005
5980, 0.01079, 0.005
5990, 0.00806, 0.005
6000, 0.00933, 0.005
6010, 0.00965, 0.005
6020, 0.00928, 0.005
6030, 0.00934, 0.005
6040, 0.01151, 0.005
6050, 0.00947, 0.005
6060, 0.00820, 0.005
6070, 0.00791, 0.005
6080, 0.01159, 0.005
6090, 0.00854, 0.005
6100, 0.01100, 0.005
6110, 0.00990, 0.005
6120, 0.00863, 0.005
6130, 0.01120, 0.005
6140, 0.01149, 0.005
6150, 0.01022, 0.005
6160, 0.00777, 0.005
6170, 0.00956, 0.005
6180, 0.00642, 0.005
6190, 0.01293, 0.005
6200, 0.00861, 0.005
6210, 0.00837, 0.005
6220, 0.01005, 0.005
6230, 0.00935, 0.005
6240, 0.00857, 0.005
6250, 0.00868, 0.005
6260, 0.00852, 0.005
6270, 0.00927, 0.005
6280, 0.00790, 0.005
6290, 0.00846, 0.005
6300, 0.00828, 0.005
6310, 0.00837, 0.005
6320, 0.00794, 0.005
6330, 0.00889, 0.005
6340, 0.00816, 0.005
6350, 0.00783, 0.005
6360, 0.00997, 0.005
6370, 0.00997, 0.005
6380, 0.01015, 0.005
6390, 0.00726, 0.005
6400, 0.00944, 0.005
6410, 0.01070, 0.005
6420, 0.00843, 0.005
6430, 0.00916, 0.005
6440, 0.00871, 0.005
6450, 0.00925, 0.005
6460, 0.00855, 0.005
6470, 0.00837, 0.005
6480, 0.00960, 0.005
6490, 0.00982, 0.005
6500, 0.00986, 0.005
6510, 0.00844, 0.005
6520, 0.00672, 0.005
6530, 0.00882, 0.005
6540, 0.00943, 0.005
6550, 0.00851, 0.005
6560, 0.01114, 0.005
6570, 0.00903, 0.005
6580, 0.00832, 0.005
6590, 0.00685, 0.005
6600, 0.00678, 0.005
6610, 0.00918, 0.005
6620, 0.00845, 0.005
6630, 0.00695, 0.005
6640, 0.01026, 0.005
6650, 0.00631, 0.005
6660, 0.00720, 0.005
6670, 0.00844, 0.005
6680, 0.00833, 0.005
6690, 0.00766, 0.005
6700, 0.00788, 0.005
6710, 0.00790, 0.005
6720, 0.00955, 0.005
6730, 0.00819, 0.005
6740, 0.00702, 0.005
6750, 0.00717, 0.005
6760, 0.01195, 0.005
6770, 0.00796, 0.005
6780, 0.01033, 0.005
6790, 0.00734, 0.005
6800, 0.00910, 0.005
6810, 0.00820, 0.005
6820, 0.00917, 0.005
6830, 0.01084, 0.005
6840, 0.00828, 0.005
6850, 0.00809, 0.005
6860, 0.00865, 0.005
6870, 0.00765, 0.005
6880, 0.00836, 0.005
6890, 0.00897, 0.005
6900, 0.00768, 0.005
6910, 0.00919, 0.005
6920, 0.00736, 0.005
6930, 0.00845, 0.005
6940, 0.00787, 0.005
6950, 0.00885, 0.005
6960, 0.00917, 0.005
6970, 0.00922, 0.005
6980, 0.00666, 0.005
6990, 0.00898, 0.005
7000, 0.00834, 0.005
7010, 0.01120, 0.005
7020, 0.01006, 0.005
7030, 0.00855, 0.005
7040, 0.00933, 0.005
7050, 0.00699, 0.005
7060, 0.00907, 0.005
7070, 0.00769, 0.005
7080, 0.00987, 0.005
7090, 0.00686, 0.005
7100, 0.00933, 0.005
7110, 0.00932, 0.005
7120, 0.00687, 0.005
7130, 0.00921, 0.005
7140, 0.00737, 0.005
7150, 0.00824, 0.005
7160, 0.01022, 0.005
7170, 0.00829, 0.005
7180, 0.00703, 0.005
7190, 0.00732, 0.005
7200, 0.00908, 0.005
7210, 0.00825, 0.005
7220, 0.00817, 0.005
7230, 0.00886, 0.005
7240, 0.00704, 0.005
7250, 0.00849, 0.005
7260, 0.00868, 0.005
7270, 0.00871, 0.005
7280, 0.00892, 0.005
7290, 0.00823, 0.005
7300, 0.00782, 0.005
7310, 0.00892, 0.005
7320, 0.00925, 0.005
7330, 0.00817, 0.005
7340, 0.00861, 0.005
7350, 0.01013, 0.005
7360, 0.00620, 0.005
7370, 0.01046, 0.005
7380, 0.00705, 0.005
7390, 0.00893, 0.005
7400, 0.00751, 0.005
7410, 0.00730, 0.005
7420, 0.00786, 0.005
7430, 0.00731, 0.005
7440, 0.00856, 0.005
7450, 0.00738, 0.005
7460, 0.00856, 0.005
7470, 0.00616, 0.005
7480, 0.00900, 0.005
7490, 0.00638, 0.005
7500, 0.00724, 0.005
7510, 0.00997, 0.005
7520, 0.00725, 0.005
7530, 0.00769, 0.005
7540, 0.01020, 0.005
7550, 0.00930, 0.005
7560, 0.00797, 0.005
7570, 0.00605, 0.005
7580, 0.00786, 0.005
7590, 0.00723, 0.005
7600, 0.00857, 0.005
7610, 0.00791, 0.005
7620, 0.01043, 0.005
7630, 0.00811, 0.005
7640, 0.00731, 0.005
7650, 0.00775, 0.005
7660, 0.00837, 0.005
7670, 0.00946, 0.005
7680, 0.00804, 0.005
7690, 0.00776, 0.005
7700, 0.00961, 0.005
7710, 0.00823, 0.005
7720, 0.00811, 0.005
7730, 0.00745, 0.005
7740, 0.00635, 0.005
7750, 0.00784, 0.005
7760, 0.00893, 0.005
7770, 0.00593, 0.005
7780, 0.01047, 0.005
7790, 0.00890, 0.005
7800, 0.00628, 0.005
7810, 0.00939, 0.005
7820, 0.00737, 0.005
7830, 0.00773, 0.005
7840, 0.00746, 0.005
7850, 0.01053, 0.005
7860, 0.00930, 0.005
7870, 0.00671, 0.005
7880, 0.00822, 0.005
7890, 0.00894, 0.005
7900, 0.00820, 0.005
7910, 0.00802, 0.005
7920, 0.00823, 0.005
7930, 0.00675, 0.005
7940, 0.00917, 0.005
7950, 0.00848, 0.005
7960, 0.00861, 0.005
7970, 0.00820, 0.005
7980, 0.00643, 0.005
7990, 0.00971, 0.005
8000, 0.00678, 0.005
8010, 0.00614, 0.005
8020, 0.00771, 0.005
8030, 0.00686, 0.005
8040, 0.00730, 0.005
8050, 0.00769, 0.005
8060, 0.00771, 0.005
8070, 0.00799, 0.005
8080, 0.00901, 0.005
8090, 0.00826, 0.005
8100, 0.00667, 0.005
8110, 0.00813, 0.005
8120, 0.00863, 0.005
8130, 0.00991, 0.005
8140, 0.00744, 0.005
8150, 0.00700, 0.005
8160, 0.00769, 0.005
8170, 0.00749, 0.005
8180, 0.00683, 0.005
8190, 0.00851, 0.005
8200, 0.00915, 0.005
8210, 0.00886, 0.005
8220, 0.00770, 0.005
8230, 0.01120, 0.005
8240, 0.00900, 0.005
8250, 0.00960, 0.005
8260, 0.00925, 0.005
8270, 0.00996, 0.005
8280, 0.00581, 0.005
8290, 0.00928, 0.005
8300, 0.00795, 0.005
8310, 0.00978, 0.005
8320, 0.00563, 0.005
8330, 0.00684, 0.005
8340, 0.00678, 0.005
8350, 0.00788, 0.005
8360, 0.00767, 0.005
8370, 0.01014, 0.005
8380, 0.00878, 0.005
8390, 0.00834, 0.005
8400, 0.00721, 0.005
8410, 0.00933, 0.005
8420, 0.01018, 0.005
8430, 0.00848, 0.005
8440, 0.00760, 0.005
8450, 0.00764, 0.005
8460, 0.00738, 0.005
8470, 0.01011, 0.005
8480, 0.00635, 0.005
8490, 0.00801, 0.005
8500, 0.00908, 0.005
8510, 0.00674, 0.005
8520, 0.00749, 0.005
8530, 0.00855, 0.005
8540, 0.00730, 0.005
8550, 0.00869, 0.005
8560, 0.00773, 0.005
8570, 0.00647, 0.005
8580, 0.00817, 0.005
8590, 0.00763, 0.005
8600, 0.00681, 0.005
8610, 0.00824, 0.005
8620, 0.00812, 0.005
8630, 0.00871, 0.005
8640, 0.00636, 0.005
8650, 0.00831, 0.005
8660, 0.00893, 0.005
8670, 0.00741, 0.005
8680, 0.00728, 0.005
8690, 0.00642, 0.005
8700, 0.00698, 0.005
8710, 0.00669, 0.005
8720, 0.00734, 0.005
8730, 0.00714, 0.005
8740, 0.00762, 0.005
8750, 0.00691, 0.005
8760, 0.00741, 0.005
8770, 0.00695, 0.005
8780, 0.00850, 0.005
8790, 0.00855, 0.005
8800, 0.01038, 0.005
8810, 0.00687, 0.005
8820, 0.00701, 0.005
8830, 0.00771, 0.005
8840, 0.00748, 0.005
8850, 0.00740, 0.005
8860, 0.00737, 0.005
8870, 0.00686, 0.005
8880, 0.00773, 0.005
8890, 0.00797, 0.005
8900, 0.00798, 0.005
8910, 0.00772, 0.005
8920, 0.00801, 0.005
8930, 0.00839, 0.005
8940, 0.00553, 0.005
8950, 0.00944, 0.005
8960, 0.00655, 0.005
8970, 0.00660, 0.005
8980, 0.00725, 0.005
8990, 0.00684, 0.005
9000, 0.00742, 0.005
9010, 0.00984, 0.005
9020, 0.00724, 0.005
9030, 0.00556, 0.005
9040, 0.00771, 0.005
9050, 0.00862, 0.005
9060, 0.00696, 0.005
9070, 0.00873, 0.005
9080, 0.00663, 0.005
9090, 0.00689, 0.005
9100, 0.00681, 0.005
9110, 0.00752, 0.005
9120, 0.00661, 0.005
9130, 0.00867, 0.005
9140, 0.00845, 0.005
9150, 0.00880, 0.005
9160, 0.00583, 0.005
9170, 0.00747, 0.005
9180, 0.00807, 0.005
9190, 0.00810, 0.005
9200, 0.00593, 0.005
9210, 0.00727, 0.005
9220, 0.00657, 0.005
9230, 0.00590, 0.005
9240, 0.00698, 0.005
9250, 0.01271, 0.005
9260, 0.00640, 0.005
9270, 0.00633, 0.005
9280, 0.00699, 0.005
9290, 0.00841, 0.005
9300, 0.00597, 0.005
9310, 0.00648, 0.005
9320, 0.01021, 0.005
9330, 0.00751, 0.005
9340, 0.00739, 0.005
9350, 0.00931, 0.005
9360, 0.00806, 0.005
9370, 0.00546, 0.005
9380, 0.00813, 0.005
9390, 0.00654, 0.005
9400, 0.00986, 0.005
9410, 0.00889, 0.005
9420, 0.00797, 0.005
9430, 0.00878, 0.005
9440, 0.00716, 0.005
9450, 0.00773, 0.005
9460, 0.00823, 0.005
9470, 0.00674, 0.005
9480, 0.00735, 0.005
9490, 0.00822, 0.005
9500, 0.00560, 0.005
9510, 0.00608, 0.005
9520, 0.00697, 0.005
9530, 0.00657, 0.005
9540, 0.00695, 0.005
9550, 0.00856, 0.005
9560, 0.00852, 0.005
9570, 0.00659, 0.005
9580, 0.00599, 0.005
9590, 0.00875, 0.005
9600, 0.00746, 0.005
9610, 0.00788, 0.005
9620, 0.00908, 0.005
9630, 0.00775, 0.005
9640, 0.00650, 0.005
9650, 0.00846, 0.005
9660, 0.00701, 0.005
9670, 0.00875, 0.005
9680, 0.00769, 0.005
9690, 0.00652, 0.005
9700, 0.00886, 0.005
9710, 0.00794, 0.005
9720, 0.00735, 0.005
9730, 0.00663, 0.005
9740, 0.00739, 0.005
9750, 0.00749, 0.005
9760, 0.00876, 0.005
9770, 0.00796, 0.005
9780, 0.00966, 0.005
9790, 0.00611, 0.005
9800, 0.00722, 0.005
9810, 0.00845, 0.005
9820, 0.00738, 0.005
9830, 0.00756, 0.005
9840, 0.00804, 0.005
9850, 0.00740, 0.005
9860, 0.00736, 0.005
9870, 0.00636, 0.005
9880, 0.00825, 0.005
9890, 0.00736, 0.005
9900, 0.00639, 0.005
9910, 0.00721, 0.005
9920, 0.00525, 0.005
9930, 0.00730, 0.005
9940, 0.00896, 0.005
9950, 0.00592, 0.005
9960, 0.00773, 0.005
9970, 0.00691, 0.005
9980, 0.00842, 0.005
9990, 0.00711, 0.005
10000, 0.00867, 0.005
10010, 0.00705, 0.02
10020, 0.00966, 0.02
10030, 0.00954, 0.02
10040, 0.01023, 0.02
10050, 0.01093, 0.02
10060, 0.01500, 0.02
10070, 0.01186, 0.02
